ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Sul,PR,4103370,Interior,Estadual,Urbana,173.716383,130.409071,Feminino,Parda,Junho,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,275.513216,248.689142,Feminino,Parda,Dezembro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2303709,Interior,Municipal,Urbana,292.802835,340.63258,Feminino,Branca,Maio,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3164209,Interior,Estadual,Urbana,276.113127,293.755852,Masculino,Indígena,Maio,2002,"Sim, três",Completou a Faculdade,Completou a Faculdade,Entre 1 e 2 horas,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,MG,3106200,Capital,Municipal,Urbana,331.104402,338.818539,Masculino,Parda,Julho,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,MG,3151206,Interior,Estadual,Urbana,216.877074,294.340207,Masculino,Parda,Novembro,2002,"Sim, dois",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Sul,SC,4204608,Interior,Estadual,Urbana,314.306822,332.622818,Masculino,Branca,Maio,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,AL,2703205,Interior,Municipal,Urbana,233.281509,245.394624,Masculino,Parda,Janeiro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",NA,NA,NA,NA,NA
2017,Sudeste,SP,3548906,Interior,Estadual,Urbana,151.194216,164.837683,Feminino,Não quero declarar,Junho,2003,"Sim, dois",Completou a Faculdade,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Sim,Somente continuar estudando
2017,Sul,RS,4309308,Interior,Estadual,Urbana,275.917105,255.452449,Masculino,Branca,Novembro,2002,"Sim, dois",Completou a Faculdade,Completou a Faculdade,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,BA,2917409,Interior,Municipal,Urbana,291.605051,263.401232,Masculino,Parda,Setembro,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sul,PR,4104451,Interior,Estadual,Urbana,226.839442,204.568073,Feminino,Parda,Abril,2003,Não tem,Nunca estudou,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Menos de 1 hora,Sim,Somente trabalhar
2017,Sul,PR,4117701,Interior,Estadual,Urbana,279.121941,261.823112,Feminino,Branca,Outubro,2003,Não tem,Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3126703,Interior,Estadual,Urbana,294.611495,323.047345,Masculino,Branca,Junho,2002,"Sim, um",Completou a Faculdade,Completou a Faculdade,Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MS,6310580,Interior,Estadual,Rural,189.398709,224.121278,Masculino,Parda,Novembro,2001,Não tem,Nunca estudou,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sul,PR,4113452,Interior,Estadual,Urbana,250.093304,257.360445,Feminino,Branca,Outubro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,CE,2310308,Interior,Municipal,Urbana,254.712882,273.488288,Masculino,Parda,Novembro,2001,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,CE,2311264,Interior,Municipal,Rural,198.933937,266.449991,Masculino,Parda,Julho,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Norte,TO,1709500,Interior,Estadual,Urbana,173.00667,189.107752,Feminino,Parda,Abril,2000,Não tem,Não sei,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Não faço trabalhos domésticos,Não,Ainda não sei
2017,Sudeste,RJ,3300456,Interior,Municipal,Urbana,188.05377,177.939962,Feminino,Parda,Junho,2001,Não tem,Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,RJ,3304805,Interior,Estadual,Urbana,200.074205,293.156519,Masculino,Branca,Agosto,2002,"Sim, um",Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Centro-Oeste,MT,5105259,Interior,Municipal,Urbana,290.675075,250.007698,Masculino,Preta,Maio,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2111300,Capital,Municipal,Urbana,243.830566,179.635903,Masculino,Preta,Março,2001,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Norte,AC,1200401,Capital,Estadual,Urbana,227.414066,328.997698,Masculino,Parda,Fevereiro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Menos de 1 hora,Sim,Somente continuar estudando
2017,Nordeste,CE,2305506,Interior,Municipal,Urbana,281.551724,315.050885,Masculino,Branca,Junho,2002,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,MT,5107776,Interior,Municipal,Rural,169.314258,197.979821,Masculino,Parda,Julho,2001,Não tem,Nunca estudou,Nunca estudou,Mais de 3 horas,Não faço trabalhos domésticos,Sim,Ainda não sei
2017,Sul,PR,4119905,Interior,Estadual,Urbana,293.964975,255.561998,Masculino,Branca,Setembro,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,PR,4104204,Interior,Estadual,Urbana,308.167217,326.992337,Masculino,Branca,Janeiro,2003,"Sim, três","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2609600,Interior,Estadual,Urbana,290.573648,248.551926,Feminino,Parda,Julho,2003,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,MG,3137205,Interior,Estadual,Urbana,264.161669,291.265514,Feminino,Branca,Janeiro,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,269.392619,283.346409,Masculino,Branca,Agosto,2001,"Sim, um",Completou a Faculdade,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2511103,Interior,Municipal,Rural,246.339187,225.880153,Feminino,Parda,Agosto,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,ES,3203403,Interior,Municipal,Rural,211.844406,196.689882,Feminino,Parda,Dezembro,1998 ou antes,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2113009,Interior,Municipal,Urbana,178.725251,134.58624,NA,Parda,Maio,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Norte,PA,1508035,Interior,Municipal,Urbana,220.307408,214.715325,Feminino,Preta,Setembro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Completou a Faculdade,Menos de 1 hora,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3144300,Interior,Estadual,Urbana,279.270473,235.898127,Feminino,Branca,Abril,2003,"Sim, um",Não sei,"Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Ainda não sei
2017,Sul,PR,4124053,Interior,Estadual,Urbana,314.085071,213.264361,Masculino,Parda,Junho,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,MG,3157658,Interior,Estadual,Urbana,328.345712,306.724437,Feminino,Branca,Fevereiro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3554102,Interior,Municipal,Urbana,204.299921,231.452339,Masculino,Branca,Julho,2001,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,BA,2927408,Capital,Estadual,Urbana,283.757387,222.975653,Feminino,Branca,Maio,2002,"Sim, três","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304904,Interior,Estadual,Urbana,279.51035,278.156359,Feminino,Parda,Maio,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,PA,1501402,Capital,Municipal,Urbana,245.644404,198.005755,Feminino,Parda,Abril,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,MG,3171006,Interior,Estadual,Urbana,344.696927,311.988265,Feminino,Amarela,Setembro,2002,"Sim, três","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sul,PR,4110078,Interior,Estadual,Urbana,285.099296,282.412057,Feminino,Branca,Outubro,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Nordeste,CE,2311207,Interior,Municipal,Urbana,210.65786,303.748283,Masculino,Branca,Novembro,2002,Não tem,Não sei,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Norte,PA,1500107,Interior,Estadual,Urbana,139.31796,163.018443,Feminino,Parda,Junho,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,MG,3120201,Interior,Estadual,Urbana,225.448885,259.192093,Feminino,Preta,Outubro,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Sim,Ainda não sei
2017,Nordeste,CE,2304202,Interior,Municipal,Rural,197.760008,195.379263,Masculino,Parda,Agosto,2002,Não tem,Não sei,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Sudeste,MG,3156601,Interior,Municipal,Urbana,233.274071,172.752707,Feminino,Parda,Agosto,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3530201,Interior,Estadual,Urbana,293.579817,288.984436,Feminino,Branca,Abril,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Completou a Faculdade,Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Norte,AM,1301100,Interior,Municipal,Rural,228.346906,222.579544,Feminino,Parda,Outubro,2002,Não tem,Não sei,Não sei,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,GO,5210604,Interior,Estadual,Urbana,258.408049,305.782428,Feminino,Parda,Janeiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3509007,Interior,Estadual,Urbana,270.661033,190.797936,Masculino,Amarela,Abril,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,295.114663,259.320645,Feminino,Parda,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3101508,Interior,Estadual,Urbana,167.070911,209.175781,Masculino,Parda,Fevereiro,2001,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,PI,2211001,Capital,Municipal,Urbana,334.608946,330.773341,Masculino,Parda,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Centro-Oeste,MS,5001102,Interior,Estadual,Urbana,270.612441,280.205596,Feminino,Preta,Outubro,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Nordeste,PB,2513901,Interior,Municipal,Urbana,201.560679,250.044139,Masculino,Parda,Outubro,2000,Não tem,Não sei,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Sudeste,MG,3134400,Interior,Estadual,Urbana,252.657128,250.251053,Feminino,Parda,Julho,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3151800,Interior,Municipal,Urbana,289.588578,253.000676,Masculino,Branca,Dezembro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2601052,Interior,Municipal,Urbana,263.999419,221.121369,Feminino,Parda,Abril,2003,Não tem,Não sei,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Norte,RO,1100114,Interior,Estadual,Urbana,319.39238,340.154198,Feminino,Parda,Julho,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,SC,4200705,Interior,Estadual,Urbana,318.856872,300.39547,Feminino,Branca,Outubro,2002,"Sim, um",Completou a Faculdade,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Mais de 3 horas,Não,Somente continuar estudando
2017,Sudeste,SP,3538907,Interior,Estadual,Urbana,284.959634,296.376923,Masculino,Não quero declarar,Maio,2003,Não tem,Nunca estudou,Nunca estudou,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2306405,Interior,Municipal,Rural,317.470227,308.439046,Feminino,Parda,Fevereiro,2003,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,306.761786,229.274439,Feminino,Branca,Fevereiro,2003,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,PR,4127106,Interior,Estadual,Urbana,279.953521,297.423842,Feminino,Branca,Setembro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Nunca estudou,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
